trading_date,VCB_close,VCB_log_return,VCB_range_pct,VCB_ohlc_invalid,VCB_zero_volume,VCB_hose_disruption,FPT_close,FPT_log_return,FPT_range_pct,FPT_ohlc_invalid,FPT_zero_volume,FPT_hose_disruption,VIC_close,VIC_log_return,VIC_range_pct,VIC_ohlc_invalid,VIC_zero_volume,VIC_hose_disruption,HPG_close,HPG_log_return,HPG_range_pct,HPG_ohlc_invalid,HPG_zero_volume,HPG_hose_disruption,VNM_close,VNM_log_return,VNM_range_pct,VNM_ohlc_invalid,VNM_zero_volume,VNM_hose_disruption,VNINDEX_close,VNINDEX_log_return,VNINDEX_range_pct,VNINDEX_ohlc_invalid,VNINDEX_zero_volume,VNINDEX_hose_disruption,VN30_close,VN30_log_return,VN30_range_pct,VN30_ohlc_invalid,VN30_zero_volume,VN30_hose_disruption
2017-05-05,14.93,-0.0053440340942714215,0.01071667782987275,0,0,0,10.28,0.0019474202843956512,0.007782101167315182,0,0,0,14.84,0.00269905696916517,0.007412398921832846,0,0,0,5.09,0.0,0.001964636542239644,0,0,0,68.34,-0.012939048002788667,0.011706175007316317,0,0,0,720.0,-0.0028016273300890404,0.0024861111111110605,0,0,0,684.17,-0.003093854167274479,0.0048525951152490416,0,0,0
2017-05-08,14.79,-0.00942133482839047,0.01622718052738338,0,0,0,10.26,-0.0019474202843956512,0.007797270955165526,0,0,0,14.84,0.0,0.009433962264150981,0,0,0,5.08,-0.0019665689720407276,0.005905511811023496,0,0,0,68.02,-0.004693467108095817,0.011026168773890033,0,0,0,718.86,-0.001584588130238096,0.003658570514425612,0,0,0,681.11,-0.004482604482454633,0.004566075964234872,0,0,0
2017-05-09,15.08,0.019418085857101364,0.026525198938992064,0,0,0,10.54,0.026924703370592606,0.02277039848197329,0,0,0,14.97,0.008721960692302577,0.01469605878423506,0,0,0,5.17,0.01756142692994711,0.02321083172147004,0,0,0,67.13,-0.013170741628389493,0.01742886935796219,0,0,0,722.11,0.0045108579788211145,0.007145725720458058,0,0,0,688.08,0.010181289971887608,0.011248692012556691,0,0,0
2017-05-10,15.2,0.00792606527242068,0.014473684210526359,0,0,0,10.5,-0.0038022859497384154,0.017142857142857116,0,0,0,14.86,-0.0073751591419237705,0.010094212651413213,0,0,0,5.23,0.011538589556493895,0.011472275334607955,0,0,0,67.32,0.002826331371944768,0.015300059417706496,0,0,0,724.31,0.00304199568108654,0.007883364857588653,0,0,0,690.53,0.0035543084400355696,0.009543394204451536,0,0,0
2017-05-11,15.22,0.001314924581309107,0.006570302233902853,0,0,0,10.5,0.0,0.015238095238095252,0,0,0,14.88,0.0013449901153328447,0.009408602150537673,0,0,0,5.25,0.0038167985267008042,0.011428571428571354,0,0,0,67.36,0.0005940006114659724,0.0062351543942993125,0,0,0,724.99,0.0009383841163304041,0.004731099739306837,0,0,0,691.02,0.000709348225611528,0.0050649764116812825,0,0,0
2017-05-12,15.08,-0.009240989853729786,0.012599469496021304,0,0,0,10.47,-0.002861232281031967,0.008595988538681935,0,0,0,14.88,0.0,0.007392473118279531,0,0,0,5.17,-0.015355388083194699,0.02321083172147004,0,0,0,67.5,0.0020762279444133114,0.00829629629629612,0,0,0,725.37,0.0005240078445281071,0.002743427492176419,0,0,0,690.84,-0.0002605184331523347,0.005153146893636817,0,0,0
2017-05-15,15.01,-0.004652716934439471,0.009993337774816813,0,0,0,10.43,-0.003827755869764804,0.004793863854266607,0,0,0,15.02,0.009364616931042402,0.024633821571238296,0,0,0,5.14,-0.005819609053264063,0.009727626459143934,0,0,0,67.08,-0.006241660923476111,0.013267740011926068,0,0,0,725.35,-2.7572515717722013e-05,0.00414972082442973,0,0,0,695.22,0.006320093761306822,0.007954316619199639,0,0,0
2017-05-16,14.91,-0.006684516868723289,0.010731052984574121,0,0,0,10.37,-0.005769246771245129,0.018322082931533222,0,0,0,15.24,0.014540903922511728,0.016404199475065617,0,0,0,5.05,-0.0176648361798053,0.01980198019801991,0,0,0,66.9,-0.002686969820825169,0.006278026905829409,0,0,0,725.03,-0.0004412636759916211,0.003903286760547896,0,0,0,692.91,-0.0033282216108485585,0.008312767891934005,0,0,0
2017-05-17,14.97,0.0040160696548898756,0.009352037408149551,0,0,0,10.43,0.005769246771245129,0.015340364333652939,0,0,0,15.17,-0.0046037568980592525,0.01384311140408707,0,0,0,5.06,0.001978240012105781,0.013833992094861717,0,0,0,68.53,0.024072638463549012,0.027141397927914774,0,0,0,727.2,0.0029885095543491502,0.006628162816281697,0,0,0,696.37,0.00498100764953513,,1,0,0
2017-05-18,15.03,0.004000005333346213,0.012641383898868897,0,0,0,10.45,0.0019157093981392315,0.022009569377990472,0,0,0,15.17,0.0,0.01582069874752803,0,0,0,4.96,-0.019960742562538103,0.02620967741935482,0,0,0,68.06,-0.006881936524972154,0.013811342932706402,0,0,0,726.99,-0.0002888205825373191,0.007152780643475213,0,0,0,695.3,-0.001537721170739914,0.010585358837911714,0,0,0
2017-05-19,15.2,0.011247224087347352,0.012499999999999968,0,0,0,10.56,0.010471299867295336,0.012310606060606135,0,0,0,15.02,-0.009937147024452475,0.014647137150466089,0,0,0,5.0,0.008032171697264223,0.013999999999999879,0,0,0,68.95,0.012991935166550839,0.015663524292965893,0,0,0,733.82,0.009351044651967122,0.00958000599602094,0,0,0,702.03,0.009632731050457366,0.009258863581328434,0,0,0
2017-05-22,15.51,0.02018954933621675,0.03868471953578346,0,0,0,10.58,0.0018921481520379757,0.011342155009451722,0,0,0,15.13,0.007296881464275984,0.014540647719762104,0,0,0,5.03,0.005982071677547607,0.019880715705765335,0,0,0,70.07,0.016113138143131422,0.017268445839874323,0,0,0,744.1,0.01391166747051642,0.01107378040585944,0,0,0,710.86,0.012499366492799702,0.011872942632867148,0,0,0
2017-05-23,15.39,-0.00776702933765927,0.012995451591942774,0,0,0,10.66,0.007532992307544895,0.018761726078799182,0,0,0,15.0,-0.008629326698054385,0.00933333333333337,0,0,0,5.06,0.005946499187726273,0.007905138339920957,0,0,0,70.63,0.007960241038388993,0.01118504884609948,0,0,0,740.93,-0.004269280505982742,0.007962965462324346,0,0,0,708.62,-0.0031560879468059966,0.007888572154328175,0,0,0
2017-05-24,15.61,0.014193786676552467,0.026905829596412554,0,0,0,10.72,0.005612736904957671,0.008395522388059688,0,0,0,14.88,-0.008032171697264001,0.013440860215053715,0,0,0,5.11,0.009832920916238885,0.0176125244618395,0,0,0,70.63,0.0,0.012459294917173942,0,0,0,742.74,0.0024398968745416028,0.009384172119449643,0,0,0,718.28,0.013540048472273192,0.012975441332071128,0,0,0
2017-05-25,15.34,-0.01744793858823046,0.020208604954367698,0,0,0,10.91,0.01756864420232329,0.013748854262144854,0,0,0,14.71,-0.011490494791599914,0.01427600271923867,0,0,0,5.11,0.0,0.013698630136986356,0,0,0,69.93,-0.009960241705055495,0.012012012012011856,0,0,0,741.91,-0.001118108761620995,0.0075346066234449355,0,0,0,716.4,-0.002620794987140407,0.008766052484645412,0,0,0
2017-05-26,15.18,-0.010485023971626095,0.01515151515151518,0,0,0,10.78,-0.011987234364128074,0.013914656771799663,0,0,0,14.88,0.011490494791599914,0.012768817204301161,0,0,0,5.09,-0.003921573653181687,0.009823182711198393,0,0,0,70.86,0.013211357721550243,0.016511430990685885,0,0,0,743.41,0.002019767470891942,0.0038471368423884716,0,0,0,718.87,0.0034418645110543267,0.004576627206588067,0,0,0
2017-05-29,15.05,-0.00860078077259896,0.02790697674418604,0,0,0,10.91,0.011987234364128074,0.014665444546287822,0,0,0,14.93,0.003354582146152918,0.01875418620227737,0,0,0,5.19,0.019455866615365913,0.021194605009633972,0,0,0,70.72,-0.0019776811079381673,0.005938914027149345,0,0,0,746.25,0.0038129552257668564,0.0036850921273031824,0,0,0,722.26,0.004704650174206293,0.00454130091656756,0,0,0
2017-05-30,15.01,-0.002661345549514582,0.013990672884743443,0,0,0,11.02,0.010032003879789197,0.03085299455535389,0,0,0,14.78,-0.01009769603104349,0.008795669824086657,0,0,0,5.11,-0.015534292962184226,0.0176125244618395,0,0,0,69.79,-0.013237685300326874,0.015331709413956259,0,0,0,738.21,-0.010832327738293124,0.012489670960837584,0,0,0,711.48,-0.015037877364540542,0.016950581885646743,0,0,0
2017-05-31,14.97,-0.0026684472138334137,0.024716098864395405,0,0,0,11.02,0.0,0.012704174228675189,0,0,0,14.78,0.0,0.012178619756427585,0,0,0,5.3,0.03650741634246302,0.052830188679245334,0,0,0,69.79,0.0,0.018054162487462458,0,0,0,737.82,-0.0005284445561075657,0.005570464340896018,0,0,0,713.43,0.002737016678007187,,1,0,0
2017-06-01,15.01,0.0026684472138334137,0.012658227848101233,0,0,0,11.13,0.009932361562685177,0.008984725965858168,0,0,0,14.89,0.007414931175862005,0.010073875083948983,0,0,0,5.28,-0.0037807228399058257,0.01893939393939387,0,0,0,70.81,0.014509500634622086,0.011862731252647979,0,0,0,741.8,0.005379772643078873,0.005944998651927701,0,0,0,719.76,0.008833498923579874,,1,0,0
2017-06-02,15.01,0.0,0.011325782811459023,0,0,0,11.08,-0.0045024839683156515,0.013537906137184148,0,0,0,14.91,0.0013422820807296176,0.006036217303822928,0,0,0,5.23,-0.009514819641338601,0.017208413001912018,0,0,0,70.35,-0.006517450103284972,0.011940298507462735,0,0,0,738.81,-0.004038881359096358,0.008148238383346168,0,0,0,718.33,-0.0019887496211214994,0.007030195035707758,0,0,0
2017-06-05,15.39,0.02500130220541763,0.025990903183885663,0,0,0,11.08,0.0,0.011732851985559477,0,0,0,14.91,0.0,0.010060362173038254,0,0,0,5.22,-0.0019138761822843353,0.013409961685823639,0,0,0,71.65,0.01831037071378283,0.029867411025819964,0,0,0,743.49,0.006314532214239499,0.009132604338995768,0,0,0,721.74,0.004735889746294575,,1,0,0
2017-06-06,15.99,0.03824557899507486,0.037523452157598475,0,0,0,11.35,0.024076062608273663,0.034361233480176265,0,0,0,14.93,0.0013404827744518677,0.005358338914936375,0,0,0,5.31,0.017094433359300165,0.02259887005649703,0,0,0,71.89,0.0033440187215996175,0.0072332730560578104,0,0,0,751.31,0.010463033638113295,0.010408486510228717,0,0,0,732.69,0.015057729688069621,,1,0,0
2017-06-07,15.84,-0.009425140459583314,0.01704545454545452,0,0,0,11.28,-0.006186497857498807,0.017730496453900804,0,0,0,15.06,0.008669610820648543,0.008632138114209879,0,0,0,5.47,0.02968678118004231,0.027422303473491838,0,0,0,71.79,-0.001391982407388248,0.010307842317871498,0,0,0,753.46,0.002857581508182605,0.0047912297932206265,0,0,0,737.18,0.006109402825675403,0.0061857348273148295,0,0,0
2017-06-08,15.68,-0.010152371464017929,0.013392857142857085,0,0,0,11.32,0.003539826705123872,0.015017667844522962,0,0,0,15.17,0.007277570988693416,0.02636783124588005,0,0,0,5.49,0.003649639087549561,0.016393442622950793,0,0,0,71.61,-0.0025104615695434873,0.003910068426197474,0,0,0,750.13,-0.004429406213726672,0.006065615293349244,0,0,0,737.52,0.0004611107425569472,0.006928625664388781,0,0,0
2017-06-09,15.88,0.01267444089672809,0.017632241813602085,0,0,0,11.57,0.021844468430548325,0.029386343993085554,0,0,0,15.28,0.007224990377933338,0.009162303664921387,0,0,0,5.48,-0.0018231545615150502,0.012773722627737115,0,0,0,71.65,0.0005584252553321178,0.00321004884856949,0,0,0,749.72,-0.0005467213524186221,0.003961478952142169,0,0,0,740.2,0.00362721346171746,,1,0,0
2017-06-12,15.86,-0.00126023961228805,0.012610340479193006,0,0,0,11.45,-0.010425811205336366,0.01310043668122274,0,0,0,15.55,0.017515854886868798,0.01736334405144703,0,0,0,5.38,-0.018416726786231186,0.02044609665427499,0,0,0,71.19,-0.006440795158399126,0.008568619188088208,0,0,0,751.09,0.0018256813061352517,0.005871466801581658,0,0,0,736.86,-0.004522505101708596,0.006975544879624334,0,0,0
2017-06-13,15.94,0.005031457155367125,0.01693851944792971,0,0,0,11.62,0.014738021423516656,0.019793459552495736,0,0,0,15.79,0.01531618964230752,0.01709943001899934,0,0,0,5.47,0.016590242260196675,0.020109689213893864,0,0,0,71.0,-0.0026724820744661315,0.006619718309859139,0,0,0,756.89,0.007692447646014067,0.008970920477215929,0,0,0,741.39,0.006128887779636827,,1,0,0
2017-06-14,16.21,0.016796662385516026,0.022208513263417717,0,0,0,11.58,-0.003448279278916111,0.015544041450777177,0,0,0,15.24,-0.035453278009050404,0.04593175853018368,0,0,0,5.51,0.00728600673093327,0.012704174228675189,0,0,0,71.56,0.00785638159920321,0.009782001117943024,0,0,0,760.77,0.005113145834122257,0.006414553675881009,0,0,0,745.53,0.005568572213835665,,1,0,0
2017-06-15,16.34,0.007987753684271848,0.014075887392900882,0,0,0,11.63,0.004308494385723893,0.007738607050731009,0,0,0,15.54,0.01949379468100121,0.016731016731016717,0,0,0,5.64,0.02331944234514438,0.030141843971631194,0,0,0,71.7,0.0019544889650564556,0.006415620641562175,0,0,0,760.57,-0.00026292610613243284,0.006324204215259685,0,0,0,746.59,0.001420797493921988,0.008210664487871515,0,0,0
2017-06-16,16.34,0.0,0.015299877600979192,0,0,0,11.71,0.0068552110790527365,0.010247651579846369,0,0,0,15.79,0.015959483328049195,0.013932868904369783,0,0,0,5.74,0.01757514482150757,0.034843205574912925,0,0,0,71.33,-0.005173751315628472,0.01303799242955288,0,0,0,761.24,0.0008805304779038181,0.00321843308286471,0,0,0,750.07,0.004650363170663141,0.002173130507819264,0,0,0
2017-06-19,16.42,0.004884014592425601,0.014616321559074203,0,0,0,11.86,0.012728215959953548,0.010118043844856746,0,0,0,15.83,0.002530045625370292,0.017687934301958266,0,0,0,5.67,-0.012270092591814219,0.022927689594356242,0,0,0,71.98,0.009071306360938003,0.008474576271186432,0,0,0,766.83,0.007316451388025946,0.0072897513138505685,0,0,0,757.5,0.009857001875118954,0.00516171617161712,0,0,0
2017-06-20,16.34,-0.004884014592425601,0.012851897184822573,0,0,0,11.82,-0.0033783815916272886,0.01099830795262274,0,0,0,15.54,-0.018489528953419487,0.02123552123552124,0,0,0,5.75,0.014010737069598322,0.015652173913043455,0,0,0,71.33,-0.009071306360938003,0.011075283891770732,0,0,0,767.99,0.0015115781927139693,0.005039128113647319,0,0,0,759.67,0.0028605910738486173,0.005620861689944294,0,0,0
2017-06-21,15.99,-0.021652562585993795,0.035021888680425294,0,0,0,12.17,0.0291808950214838,0.030402629416598128,0,0,0,15.72,0.011516442061559218,0.019720101781170514,0,0,0,5.69,-0.010489606671019391,0.014059753954305811,0,0,0,71.7,0.005173751315628472,0.014923291492329252,0,0,0,767.41,-0.0007555034878050648,0.011845037203059685,0,0,0,759.84,0.00022375634343951845,0.004698357548957741,0,0,0
2017-06-22,15.76,-0.01448844241613001,0.017131979695431558,0,0,0,12.19,0.001642036493744392,0.020508613617719443,0,0,0,15.46,-0.016677743841784665,0.014230271668822694,0,0,0,5.72,0.005258557253466689,0.012237762237762288,0,0,0,71.28,-0.005874964443020936,0.006593714927048244,0,0,0,766.3,-0.0014474707654033026,0.004815346470050965,0,0,0,757.94,-0.0025036579642394585,0.004855265588305077,0,0,0
2017-06-23,15.76,0.0,0.012055837563451858,0,0,0,12.16,-0.0024640669551594385,0.012335526315789503,0,0,0,15.44,-0.0012944985626459626,0.007124352331606296,0,0,0,5.73,0.001746725334941912,0.010471204188481761,0,0,0,71.33,0.0007012131273924638,0.003224449740642142,0,0,0,769.01,0.0035302353459059077,0.006983004122183073,0,0,0,758.24,0.0003957313827056552,0.007319582190335454,0,0,0
2017-06-26,15.92,0.010101095986504216,0.011306532663316677,0,0,0,11.96,-0.016584128015534993,0.02926421404682271,0,0,0,15.72,0.017972242404430627,0.021628498727735358,0,0,0,5.74,0.0017436796048266867,0.013937282229965169,0,0,0,71.51,0.0025203037703578346,0.007831072577261953,0,0,0,772.52,0.004553925082134036,0.005346139905762952,0,0,0,760.8,0.0033705530119023663,0.0056388012618296054,0,0,0
2017-06-27,15.82,-0.006301218076729231,0.01580278128950695,0,0,0,11.71,-0.02112457091286002,0.02561912894961562,0,0,0,15.65,-0.0044628700148985345,0.0070287539936103,0,0,0,5.7,-0.006993035490970412,0.008771929824561372,0,0,0,71.56,0.0006989585802141818,0.002515371716042577,0,0,0,767.51,-0.00650638971196571,0.008091099790230646,0,0,0,755.07,-0.007560051048159266,0.01023746142741735,0,0,0
2017-06-28,15.74,-0.00506971935025069,0.01207115628970772,0,0,0,11.87,0.013571031011950563,0.0168491996630161,0,0,0,15.59,-0.0038412339164768383,0.008338678640153994,0,0,0,5.71,0.0017528488274143328,0.007005253940455348,0,0,0,72.45,0.012360410126173171,0.012836438923395343,0,0,0,769.04,0.001991475065127979,0.0081400187246437,0,0,0,757.1,0.002684884926239306,0.007792893937392653,0,0,0
2017-06-29,15.8,0.0038046970436638183,0.01139240506329112,0,0,0,11.91,0.0033641747456325533,0.00755667506297228,0,0,0,15.55,-0.00256904444444217,0.011575562700964725,0,0,0,5.8,0.01563889388445472,0.02586206896551715,0,0,0,72.17,-0.003872221682510002,0.007066648191769504,0,0,0,771.75,0.003517679624708059,0.005234855847100845,0,0,0,761.21,0.0054139273783073705,0.00793473548692209,0,0,0
2017-06-30,15.92,0.007566240383316103,0.012562814070351825,0,0,0,12.0,0.007528266420791407,0.022499999999999964,0,0,0,15.68,0.008325376297018572,0.01020408163265307,0,0,0,5.95,0.025533302005164682,0.025210084033613505,0,0,0,73.47,0.017852712548004135,0.019599836668027736,0,0,0,776.47,0.006097343559932966,0.006117428876840058,0,0,0,765.41,0.005502365482705329,0.006636965809174073,0,0,0
2017-07-03,16.09,0.01062178058805463,0.019266625233064046,0,0,0,11.89,-0.009208939085310064,0.011774600504625784,0,0,0,15.54,-0.008968669982760247,0.011583011583011565,0,0,0,6.14,0.031433522601512776,0.06188925081433223,0,0,0,73.19,-0.0038183600190500044,0.008334471922393762,0,0,0,778.88,0.0030989834169057318,0.0057518488085456275,0,0,0,765.8,0.0005094010729207454,0.0067249934708800965,0,0,0
2017-07-04,16.01,-0.004984433995668169,0.013116801998750722,0,0,0,11.94,0.004196397261765572,0.008375209380234625,0,0,0,15.43,-0.007103678564432059,0.01944264419961108,0,0,0,6.14,0.0,0.02117263843648207,0,0,0,72.96,-0.0031474538470597224,0.005071271929824624,0,0,0,775.54,-0.004297429446649126,0.008058900894860355,0,0,0,763.92,-0.002457967401246819,0.008351659859671165,0,0,0
2017-07-05,16.07,0.00374065274079749,0.014312383322961957,0,0,0,11.96,0.0016736405580299873,0.005016722408026797,0,0,0,15.43,0.0,0.017498379779650006,0,0,0,6.12,-0.0032626456348163746,0.017973856209150377,0,0,0,73.0,0.0005480953823147061,0.005068493150684799,0,0,0,778.32,0.003578189754714245,0.005794531812108265,0,0,0,765.87,0.0025493709020647515,0.005993184221865371,0,0,0
2017-07-06,16.28,0.012983180824973406,0.01781326781326776,0,0,0,12.27,0.025589510200334065,0.026894865525672378,0,0,0,15.57,0.009032319470837713,0.01156069364161848,0,0,0,6.2,0.012987195526811268,0.01774193548387102,0,0,0,73.42,0.005736936920297531,0.009534186870062692,0,0,0,782.65,0.005547846667059098,0.005685811026640173,0,0,0,770.58,0.006131035509007177,0.006826027148381726,0,0,0
2017-07-07,16.01,-0.016723833565770896,0.024359775140536975,0,0,0,12.45,0.01456336418789661,0.02811244979919676,0,0,0,15.43,-0.009032319470837713,0.016202203499675955,0,0,0,6.14,-0.009724549891994894,0.017915309446254125,0,0,0,71.89,-0.02105920507290815,0.024620948671581527,0,0,0,775.73,-0.008881075839862973,0.010415995256081275,0,0,0,761.61,-0.01170886440996366,0.013615892648468382,0,0,0
2017-07-10,15.76,-0.015738442578890677,0.028553299492385855,0,0,0,12.35,-0.008064559836730378,0.023481781376518292,0,0,0,15.1,-0.02161892255419051,0.031788079470198585,0,0,0,6.16,0.0032520353863774165,0.011363636363636409,0,0,0,70.72,-0.01640875466639269,0.02304864253393679,0,0,0,766.56,-0.011891548359556303,0.014897724900855867,0,0,0,750.79,-0.01430862814566769,0.018154210897854406,0,0,0
2017-07-11,15.84,0.005063301956546695,0.018308080808080756,0,0,0,12.19,-0.013040119580805865,0.02296964725184587,0,0,0,15.46,0.023561299338397124,0.023285899094437335,0,0,0,6.12,-0.006514681021193791,0.031045751633986846,0,0,0,71.33,0.008588577960559007,0.008551801486050743,0,0,0,769.36,0.0036460272694140983,0.01012529894977639,0,0,0,752.75,0.002607181864455299,0.013377615410162804,0,0,0
2017-07-12,15.72,-0.0076045993852189575,0.017175572519083943,0,0,0,12.28,0.0073559792258159895,0.021986970684039056,0,0,0,15.65,0.01221487382688613,0.014057507987220488,0,0,0,6.14,0.0032626456348163746,0.016286644951140006,0,0,0,72.45,0.015579672476745188,0.020013802622498314,0,0,0,774.17,0.006232487311446988,0.0073885580686412905,0,0,0,757.57,0.006382774993133999,0.008514064706891832,0,0,0
2017-07-13,15.8,0.005076153031860375,0.01265822784810122,0,0,0,12.51,0.018556401759823427,0.023181454836131026,0,0,0,15.65,0.0,0.016613418530351424,0,0,0,6.25,0.017756721589259117,0.02079999999999998,0,0,0,72.86,0.005643122813725476,0.006313477902827254,0,0,0,778.3,0.005320566249668701,0.005717589618398988,0,0,0,761.36,0.0049903654091112415,0.007289587054744232,0,0,0
2017-07-14,15.82,0.0012650223065868715,0.007585335018963288,0,0,0,12.48,-0.0024009615375382154,0.01121794871794862,0,0,0,15.65,0.0,0.009584664536741236,0,0,0,6.27,0.0031948908965191425,0.02232854864433821,0,0,0,72.31,-0.0075773593935570815,0.008297607523164075,0,0,0,777.6,-0.0008998008191127838,0.004848251028806561,0,0,0,759.97,-0.0018273489470281845,0.00726344460965562,0,0,0
2017-07-17,15.59,-0.01464527926982262,0.017318794098781242,0,0,0,12.3,-0.01452810056290943,0.021138211382113803,0,0,0,15.57,-0.005124931140255029,0.016698779704560036,0,0,0,6.11,-0.02584958146132532,0.03764320785597388,0,0,0,70.81,-0.020962198523177378,0.022454455585369345,0,0,0,768.91,-0.011238325600261945,0.01538541571835446,0,0,0,745.59,-0.019103107552788323,0.024557732802210408,0,0,0
2017-07-18,15.61,0.0012820514576552533,0.01217168481742481,0,0,0,12.24,-0.004889985294191934,0.013888888888888883,0,0,0,15.54,-0.0019286409064056542,0.01930501930501924,0,0,0,5.96,-0.024856292106245625,0.020134228187919483,0,0,0,70.86,0.0007058657736429552,0.013265594129268948,0,0,0,767.49,-0.0018484774854581332,0.01001967452344663,0,0,0,741.32,-0.005743470335162648,0.016173852047698712,0,0,0
2017-07-19,15.55,-0.0038510959020974234,0.012218649517684855,0,0,0,12.01,-0.01896964099228793,0.03580349708576184,0,0,0,15.43,-0.007103678564432059,0.01296176279974072,0,0,0,5.92,-0.006734032181344052,0.01689189189189183,0,0,0,71.33,0.00661089685262084,0.011075283891770732,0,0,0,771.3,0.004951952879443944,0.00859587709062621,0,0,0,737.77,-0.004800258019092674,0.010789270368814179,0,0,0
2017-07-20,15.49,-0.003865984196465888,0.013557133634603025,0,0,0,11.99,-0.0016666670524694283,0.015012510425354439,0,0,0,15.57,0.009032319470837713,0.014129736673089316,0,0,0,5.89,-0.005080451232419181,0.030560271646859035,0,0,0,70.86,-0.00661089685262084,0.006632797064634474,0,0,0,768.41,-0.00375395807505452,0.010085761507528533,0,0,0,736.64,-0.0015328168165531508,0.007724261511728852,0,0,0
2017-07-21,15.3,-0.01234182603038736,0.018954248366013015,0,0,0,11.83,-0.01343429104912719,0.024513947590870597,0,0,0,15.59,0.0012836972237781907,0.018601667735727977,0,0,0,5.84,-0.008525200823359613,0.013698630136986314,0,0,0,70.63,-0.0032511160164947484,0.0052385671810845896,0,0,0,761.86,-0.008560633092252523,0.011248785866169553,0,0,0,728.47,-0.011152861814037074,0.01511386879349869,0,0,0
2017-07-24,15.43,0.008460837976679514,0.017498379779650006,0,0,0,11.91,0.006739705376913374,0.013434089000839642,0,0,0,15.5,-0.0057896591444843715,0.012903225806451568,0,0,0,5.88,0.0068259650703998975,0.02210884353741495,0,0,0,70.77,0.001980198666862165,0.013141161509113928,0,0,0,759.74,-0.002786542286782101,0.010582567720535925,0,0,0,729.54,0.0014677542569554447,0.010157085286618923,0,0,0
2017-07-25,15.43,0.0,0.012313674659753695,0,0,0,11.96,0.004189365155276903,0.015050167224080242,0,0,0,15.43,-0.004526357550131532,0.007128969539857499,0,0,0,5.95,0.01183445764700286,0.023529411764705976,0,0,0,70.77,0.0,0.005228204041260486,0,0,0,767.27,0.009862490797081236,0.012928955908610996,0,0,0,737.93,0.011434770616945755,0.013741140758608522,0,0,0
2017-07-26,15.47,0.0025889982099056574,0.010342598577892704,0,0,0,12.24,0.02314152856169427,0.022875816993464,0,0,0,15.65,0.014157250611092742,0.019169329073482472,0,0,0,6.1,0.024897551621727132,0.026229508196721336,0,0,0,71.33,0.007881814202253423,0.011776251226692885,0,0,0,773.88,0.008578062527340613,0.01157802243241851,0,0,0,745.79,0.010595090081011449,0.012738170262406309,0,0,0
2017-07-27,15.45,-0.001293661241220434,0.005177993527508095,0,0,0,12.35,0.008946785989806028,0.01943319838056682,0,0,0,15.54,-0.007053572046660683,0.012226512226512195,0,0,0,6.04,-0.009884759232541951,0.013245033112582794,0,0,0,71.28,-0.0007012131273924638,0.0019640852974186387,0,0,0,771.5,-0.0030801510070705973,0.006053143227479032,0,0,0,743.7,-0.00280633152508436,0.006884496436735248,0,0,0
2017-07-28,15.51,0.003875973844692737,0.012894906511927857,0,0,0,12.44,0.00726102423704722,0.015273311897106213,0,0,0,15.76,0.01405773949023148,0.020939086294416247,0,0,0,6.04,0.0,0.013245033112582794,0,0,0,71.33,0.0007012131273924638,0.0012617412028599947,0,0,0,777.09,0.007219501972472564,0.008068563486854781,0,0,0,749.86,0.008248794730044473,0.010215240178166548,0,0,0
2017-07-31,15.61,0.0064267573388931964,0.010890454836643174,0,0,0,12.39,-0.00402739166998245,0.01049233252623075,0,0,0,16.34,0.036141005002123805,0.022031823745410004,0,0,0,6.01,-0.004979263399607303,0.016638935108153168,0,0,0,71.14,-0.0026672297696377356,0.0033736294630305717,0,0,0,783.55,0.00827870219353688,0.008755025205794159,0,0,0,756.24,0.00847226367783005,0.0114117211467259,0,0,0
2017-08-01,15.88,0.017148721291649238,0.01826196473551643,0,0,0,12.55,0.012830969936742154,0.025498007968127512,0,0,0,16.31,-0.001837672798934431,0.011036174126302865,0,0,0,6.08,0.01157994743095947,0.02796052631578946,0,0,0,70.44,-0.009888482892303152,0.009937535491198224,0,0,0,786.81,0.004151920175130108,0.0052490436064615295,0,0,0,758.36,0.0027994208167081425,0.005498707737749828,0,0,0
2017-08-02,15.76,-0.007585371389256856,0.015862944162436547,0,0,0,12.65,0.00793654959573642,0.02371541501976276,0,0,0,16.31,0.0,0.013488657265481232,0,0,0,6.01,-0.01157994743095947,0.011647254575707202,0,0,0,71.05,0.008622570915103545,0.009148486980999376,0,0,0,786.23,-0.0007374256551431202,0.010518550551365352,0,0,0,756.04,-0.0030639221010817508,0.011295698640283536,0,0,0
2017-08-03,15.84,0.005063301956546695,0.007575757575757638,0,0,0,12.83,0.014128963454015597,0.03195635229929853,0,0,0,16.31,0.0,0.01778050275904348,0,0,0,6.01,0.0,0.011647254575707054,0,0,0,71.79,0.010361336045282776,0.008357709987463553,0,0,0,788.49,0.0028703535252798673,0.005871983157681132,0,0,0,757.88,0.002430776931405809,0.007217501451416997,0,0,0
2017-08-04,15.74,-0.0063331433970224005,0.012706480304955595,0,0,0,12.83,0.0,0.017147310989867548,0,0,0,16.36,0.003060914541678894,0.011002444987775044,0,0,0,5.95,-0.010033528989577878,0.011764705882352839,0,0,0,71.79,0.0,0.003203788828527705,0,0,0,788.68,0.0002409378835750431,0.005109803722675829,0,0,0,761.44,0.004686315608639191,0.004793549064929726,0,0,0
